language,cast_0,director,genre_0,company_0,country,cast_num,crew_num,popularity,KNeigh,NBGaus,NBGaus_pf,MLP,EnsmblHD,EnsmblSF,EnsmblSW
0,399,185,1,9,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
14,1934,2190,12,1214,46,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,421,1188,5,267,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1418,943,8,880,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,357,417,17,194,0,1,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,185,370,8,18,7,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,89,1757,8,273,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,1182,0,52,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,79,280,0,78,7,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1781,2044,5,18,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1726,1996,11,1081,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1440,607,15,890,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,900,1808,0,951,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,668,545,5,86,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1005,1207,5,15,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,138,1702,5,911,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,194,521,5,63,6,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,163,257,6,19,10,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,36,37,5,174,0,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1327,922,15,9,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1651,1910,5,1017,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40,38,1,1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,61,55,2,1,0,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,136,625,8,44,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1081,1293,0,15,9,2,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,124,399,12,15,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1889,2147,17,1126,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,138,953,5,351,1,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,9,607,2,349,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1483,1742,5,193,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,468,580,2,103,9,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,994,1901,8,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,134,96,3,46,7,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,137,277,8,53,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,264,923,5,777,0,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,394,491,8,200,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,249,510,0,158,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,309,688,5,316,0,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1532,1789,8,52,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,865,1550,10,46,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1463,1555,5,46,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1003,219,1,580,6,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,118,240,0,2,7,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,31,483,2,115,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,140,37,5,15,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,8,123,1,48,1,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,303,351,17,2,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,305,282,3,144,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,384,620,5,138,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,453,707,13,273,0,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,124,186,8,74,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1358,1391,8,273,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,506,566,5,13,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,238,264,0,15,7,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,357,643,8,63,0,1,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,135,136,0,2,6,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1905,1188,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,86,141,0,15,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,88,70,5,53,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,195,210,2,81,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1821,2084,5,1139,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,701,2172,5,193,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1999,1061,19,1258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,701,1104,5,396,0,1,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,855,1609,15,63,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,53,244,0,13,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,915,1098,5,18,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,460,926,8,193,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1221,1464,0,727,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1544,1800,10,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,459,116,8,68,0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1559,1770,8,959,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,284,438,8,2,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1698,924,5,908,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,126,111,6,41,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1818,2082,13,1137,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,170,199,3,1,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,140,139,1,20,0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,45,1334,0,317,1,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,652,1302,8,45,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,793,1751,16,916,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,100,124,0,6,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,138,139,4,20,0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2,67,6,2,17,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1452,1713,5,897,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,579,252,1,306,6,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2,721,1562,5,794,9,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,387,305,8,91,7,1,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,791,161,0,71,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,316,722,0,158,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1687,1951,5,1049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1043,1251,10,193,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,926,1116,7,54,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1531,1785,7,9,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1371,1638,5,838,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1949,2204,16,720,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,504,467,5,570,6,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,466,579,0,83,7,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,124,393,8,9,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,429,723,0,19,10,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,392,1563,5,416,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,155,519,5,15,1,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,37,1195,1,53,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1558,1816,0,957,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,195,1091,6,340,24,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1101,1270,5,186,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,591,920,7,409,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23,81,1,0,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,174,85,5,696,1,0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0,314,271,8,13,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,724,1112,5,32,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1425,1694,16,885,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,140,153,15,47,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,768,1188,1,569,0,2,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,2005,2105,4,1264,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,188,155,8,64,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,324,560,8,135,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,782,240,0,13,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1838,2108,15,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,124,342,0,47,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,310,435,8,10,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,25,2064,8,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,586,1219,1,18,0,2,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1811,2077,8,1133,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,633,1238,0,19,10,0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,873,924,14,15,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,22,0,43,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,72,130,13,44,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,451,405,2,13,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1903,2162,16,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,925,1722,8,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,226,252,1,95,3,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,416,1554,5,791,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35,690,15,41,6,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,994,1997,8,193,15,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1866,2127,15,1177,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25,237,6,9,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,207,850,8,399,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1368,1635,5,837,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,560,631,8,123,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,109,145,1,13,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,926,2277,16,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,688,460,5,15,0,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,52,752,5,2,13,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1373,1641,0,213,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,421,468,1,12,7,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1927,2185,7,1210,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1098,1312,16,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,140,440,0,77,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,441,467,15,9,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,386,481,5,195,6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1242,373,8,254,0,0,3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,7,22,0,4,5,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,877,335,15,200,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,71,243,8,12,0,3,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,667,822,5,79,0,0,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0,776,814,5,287,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,491,953,5,561,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,946,1139,1,540,47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,236,70,5,79,0,1,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1908,2165,8,193,15,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1457,1720,6,886,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,265,147,6,191,7,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1092,1612,0,819,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29,194,0,18,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,783,321,8,15,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,926,1647,12,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,782,1225,8,273,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,197,1306,14,15,0,0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1577,1830,16,193,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1226,1472,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,244,588,0,53,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1640,1897,8,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,758,5,63,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,579,2207,3,1228,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,3,0,6,1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,213,36,2,138,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,588,431,5,31,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,916,1099,15,32,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,1631,6,832,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1333,1593,15,634,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,648,544,5,236,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,100,339,8,15,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,96,95,1,5,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,926,1647,19,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1528,1783,8,934,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,428,32,15,13,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1087,1744,8,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,134,96,7,2,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,54,267,3,15,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,31,483,8,46,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,307,360,0,44,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,873,1528,8,15,0,1,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1961,2218,19,1238,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1542,1799,8,337,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,204,37,15,15,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1595,1850,5,422,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1622,1873,6,993,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1940,2195,15,1218,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,143,370,8,19,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,151,1069,13,506,19,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,491,601,5,13,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,299,79,1,31,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1968,40,13,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,552,843,12,371,1,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,107,84,0,53,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1391,1656,15,856,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,395,352,8,33,0,0,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,207,989,5,15,6,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,508,545,15,13,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,30,224,4,295,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1584,1936,0,18,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,749,671,15,67,0,0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,84,231,8,62,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,555,1482,1,78,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1195,545,15,13,0,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,978,339,12,560,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1307,1370,8,273,13,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,780,1997,8,869,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,614,354,0,325,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,346,335,0,200,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,54,186,8,9,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,277,330,4,13,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,729,886,15,78,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2,1319,1068,5,506,9,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,481,1055,5,41,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1950,2205,16,1226,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,639,835,15,13,0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,95,1632,8,834,34,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55,156,5,9,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,237,923,5,13,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1165,1395,15,693,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1964,2223,5,1240,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,197,720,4,151,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,460,933,8,9,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1540,1795,5,186,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,354,1391,5,273,0,0,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,121,561,5,9,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1184,1418,1,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,313,343,3,18,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,418,530,1,7,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,119,29,0,10,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,89,469,8,18,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,87,1456,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,88,205,5,456,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0,262,394,0,126,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,59,46,7,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,126,557,8,63,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,639,164,15,13,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1939,2193,16,193,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,567,1022,8,381,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,413,351,8,1,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,291,46,7,46,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1764,2028,5,1100,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,464,577,0,238,1,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,82,1124,8,528,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1820,2083,5,1138,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,153,482,8,18,0,1,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,244,101,10,52,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,299,695,8,31,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3,408,105,1,338,5,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2042,2297,12,273,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,609,1197,5,681,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29,402,7,18,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,50,44,3,21,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,846,1509,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,365,850,8,378,7,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,82,130,6,91,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1103,1317,1,635,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1451,1185,8,547,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,80,1411,8,703,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,487,1262,5,13,0,1,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,74,450,5,683,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,347,893,8,9,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,278,205,0,15,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,290,279,3,18,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,32,271,0,13,7,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,134,818,5,78,8,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,670,404,5,9,18,1,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0,7,126,1,19,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,308,596,13,114,0,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1615,1866,6,989,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1390,1468,15,483,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,601,749,8,15,0,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1880,2140,5,193,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
