id,title,original_language,overview,popularity,release_date,runtime,vote_average,vote_count,cast_num,cast_0_id,cast_0_name,cast_0_gender,cast_1_id,cast_1_name,cast_1_gender,cast_2_id,cast_2_name,cast_2_gender,cast_gender_na,cast_gender_f,cast_gender_m,crew_num,director_id,director_name,genre_0_id,genre_0_name,genre_1_id,genre_1_name,genre_2_id,genre_2_name,keyword_0_id,keyword_0_name,keyword_1_id,keyword_1_name,keyword_2_id,keyword_2_name,keyword_3_id,keyword_3_name,keyword_4_id,keyword_4_name,production_companies_num,production_company_0_id,production_company_0_name,production_company_1_id,production_company_1_name,production_countries_num,production_country_code,production_country_name,spoken_languages_num,spoken_language_code,spoken_language_name
10193,Toy Story 3,en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",59.99541800000001,2010-06-16,103.0,7.6,4597,45,31,Tom Hanks,2,12898,Tim Allen,2,13726,Ned Beatty,2,10,10,25,38,8,Lee Unkrich,16,Animation,10751,Family,35,Comedy,1562,hostage,3616,college,4290,toy,5462,barbie,10336,animation,2,2,Walt Disney Pictures,3,Pixar Animation Studios,1,US,United States of America,2,en,English
534,Terminator Salvation,en,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",71.862892,2009-05-20,115.0,5.9,2463,15,3894,Christian Bale,2,65731,Sam Worthington,2,21028,Anton Yelchin,2,2,5,8,55,36425,McG,28,Action,878,Science Fiction,53,Thriller,83,saving the world,310,artificial intelligence,530,prophecy,582,san francisco,679,cyborg,4,5,Columbia Pictures,4021,The Halcyon Company,4,DE,Germany,2,en,English
168259,Furious 7,en,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.32221700000001,2015-04-01,137.0,7.3,4176,52,12835,Vin Diesel,2,8167,Paul Walker,2,18918,Dwayne Johnson,2,21,11,20,98,2127,James Wan,28,Action,,,,,830,car race,3428,speed,9748,revenge,9937,suspense,33885,car,10,33,Universal Pictures,333,Original Film,2,JP,Japan,1,en,English
72190,World War Z,en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",81.834855,2013-06-20,116.0,6.7,5560,22,287,Brad Pitt,2,175826,Mireille Enos,1,1027850,Abigail Hargrove,1,5,5,12,31,12995,Marc Forster,28,Action,18,Drama,27,Horror,4565,dystopia,12332,apocalypse,12377,zombie,160381,nuclear weapons,180635,multiple perspectives,7,4,Paramount Pictures,3281,GK Films,2,US,United States of America,1,en,English
127585,X-Men: Days of Future Past,en,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,118.07869099999999,2014-05-15,131.0,7.5,6032,65,6968,Hugh Jackman,2,5530,James McAvoy,2,17288,Michael Fassbender,2,23,7,35,86,9032,Bryan Singer,28,Action,12,Adventure,14,Fantasy,1228,1970s,1852,mutant,4379,time travel,8828,marvel comic,9717,based on comic book,7,306,Twentieth Century Fox Film Corporation,431,Donners' Company,2,GB,United Kingdom,1,en,English
54138,Star Trek Into Darkness,en,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",78.29101800000002,2013-05-05,132.0,7.4,4418,98,62064,Chris Pine,2,17306,Zachary Quinto,2,8691,Zoe Saldana,1,46,12,40,107,15344,J.J. Abrams,28,Action,12,Adventure,878,Science Fiction,1612,spacecraft,6054,friendship,9663,sequel,9685,futuristic,9882,space,4,4,Paramount Pictures,6277,Skydance Productions,1,US,United States of America,1,en,English
81005,Jack the Giant Slayer,en,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",43.349855,2013-02-27,114.0,5.5,2598,23,3292,Nicholas Hoult,2,73357,Eleanor Tomlinson,1,3061,Ewan McGregor,2,7,2,14,43,9032,Bryan Singer,28,Action,10751,Family,14,Fantasy,179411,based on fairy tale,189099,giant,,,,,,,6,12,New Line Cinema,333,Original Film,1,US,United States of America,1,en,English
64682,The Great Gatsby,en,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",61.196070999999996,2013-05-10,143.0,7.3,3769,31,6193,Leonardo DiCaprio,2,2219,Tobey Maguire,2,36662,Carey Mulligan,1,11,4,16,18,6201,Baz Luhrmann,18,Drama,10749,Romance,,,818,based on novel,1326,infidelity,1523,obsession,3929,hope,209714,3d,6,79,Village Roadshow Pictures,240,Bazmark Films,2,US,United States of America,1,en,English
9543,Prince of Persia: The Sands of Time,en,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",62.169881000000004,2010-05-19,116.0,6.2,2317,13,131,Jake Gyllenhaal,2,59620,Gemma Arterton,1,2282,Ben Kingsley,2,4,1,8,46,10723,Mike Newell,12,Adventure,14,Fantasy,28,Action,1241,persia,1965,sandstorm,12653,brother against brother,12654,armageddon,12655,regent,2,2,Walt Disney Pictures,130,Jerry Bruckheimer Films,1,US,United States of America,1,en,English
68726,Pacific Rim,en,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",56.523205000000004,2013-07-11,131.0,6.7,4794,43,17605,Idris Elba,2,56365,Charlie Hunnam,2,95101,Charlie Day,2,16,1,26,27,10828,Guillermo del Toro,28,Action,878,Science Fiction,12,Adventure,4565,dystopia,10891,giant robot,11100,giant monster,12332,apocalypse,156395,imax,4,923,Legendary Pictures,6194,Warner Bros.,2,US,United States of America,1,en,English
38356,Transformers: Dark of the Moon,en,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",28.529607000000002,2011-06-28,154.0,6.1,3299,39,10959,Shia LaBeouf,2,6949,John Malkovich,2,83586,Ken Jeong,2,5,4,30,29,865,Michael Bay,28,Action,878,Science Fiction,12,Adventure,305,moon,1612,spacecraft,2052,traitor,3088,bodyguard,10158,alien planet,4,4,Paramount Pictures,435,Di Bonaventura Pictures,1,US,United States of America,1,en,English
217,Indiana Jones and the Kingdom of the Crystal Skull,en,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",75.674458,2008-05-21,122.0,5.7,2495,38,3,Harrison Ford,2,112,Cate Blanchett,1,10959,Shia LaBeouf,2,20,2,16,14,488,Steven Spielberg,12,Adventure,28,Action,,,83,saving the world,483,riddle,1294,whip,1454,treasure,1547,mexico city,2,1,Lucasfilm,4,Paramount Pictures,1,US,United States of America,3,en,English
105864,The Good Dinosaur,en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,51.692953,2015-11-14,93.0,6.6,1736,19,963134,Raymond Ochoa,0,1476748,Jack Bright,0,2954,Jeffrey Wright,2,10,2,7,11,21198,Peter Sohn,12,Adventure,16,Animation,10751,Family,1720,tyrannosaurus rex,9713,friends,12026,alternate history,12616,dinosaur,13073,fear,2,2,Walt Disney Pictures,3,Pixar Animation Studios,1,US,United States of America,1,en,English
62177,Brave,en,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",125.114374,2012-06-21,93.0,6.7,4641,15,9015,Kelly Macdonald,1,477,Julie Walters,1,9188,Billy Connolly,0,6,3,6,44,59803,Brenda Chapman,16,Animation,12,Adventure,35,Comedy,388,scotland,526,rebel,3930,bravery,4152,kingdom,4393,archer,2,2,Walt Disney Pictures,3,Pixar Animation Studios,1,US,United States of America,1,en,English
188927,Star Trek Beyond,en,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",65.352913,2016-07-07,122.0,6.6,2568,33,62064,Chris Pine,2,17306,Zachary Quinto,2,1372,Karl Urban,2,9,7,17,108,58189,Justin Lin,28,Action,12,Adventure,878,Science Fiction,9663,sequel,9743,stranded,158449,hatred,161176,space opera,,,7,4,Paramount Pictures,11461,Bad Robot,1,US,United States of America,1,en,English
10681,WALL·E,en,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",66.390712,2008-06-22,98.0,7.8,6296,29,670,Ben Burtt,2,72754,Elissa Knight,0,60074,Jeff Garlin,2,11,6,12,52,7,Andrew Stanton,16,Animation,10751,Family,,,9799,romantic comedy,,,,,,,,,3,2,Walt Disney Pictures,3,Pixar Animation Studios,1,US,United States of America,1,en,English
5174,Rush Hour 3,en,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",22.57178,2007-08-08,91.0,6.1,783,18,66,Chris Tucker,2,18897,Jackie Chan,2,9195,Hiroyuki Sanada,0,5,5,8,18,11091,Brett Ratner,28,Action,35,Comedy,80,Crime,1704,ambassador,,,,,,,,,1,12,New Line Cinema,,,1,US,United States of America,5,la,Latin
14161,2012,en,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",45.274225,2009-10-10,158.0,5.6,4903,52,3036,John Cusack,2,2956,Amanda Peet,1,5294,Chiwetel Ejiofor,2,4,14,34,115,6046,Roland Emmerich,28,Action,12,Adventure,878,Science Fiction,2163,civilization,5096,natural disaster,10150,end of the world,10617,disaster,12332,apocalypse,4,5,Columbia Pictures,347,Centropolis Entertainment,2,CA,Canada,9,en,English
17979,A Christmas Carol,en,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",39.744242,2009-11-04,96.0,6.6,1095,18,64,Gary Oldman,2,206,Jim Carrey,2,78311,Steve Valentine,2,2,4,12,9,24,Robert Zemeckis,16,Animation,18,Drama,,,65,holiday,818,based on novel,8250,victorian england,10594,money,33965,christmas eve,2,5888,Walt Disney,11395,ImageMovers,1,US,United States of America,1,en,English
76757,Jupiter Ascending,en,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",85.36908000000003,2015-02-04,124.0,5.2,2768,66,18973,Mila Kunis,1,38673,Channing Tatum,2,48,Sean Bean,2,36,11,19,103,9339,Lilly Wachowski,878,Science Fiction,14,Fantasy,28,Action,306,jupiter,9882,space,187056,woman director,209714,3d,212760,interspecies romance,4,79,Village Roadshow Pictures,444,Dune Entertainment,1,US,United States of America,1,en,English
258489,The Legend of Tarzan,en,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",42.741719,2016-06-29,109.0,5.5,2430,34,28846,Alexander Skarsgård,2,234352,Margot Robbie,1,27319,Christoph Waltz,2,16,4,14,12,11343,David Yates,28,Action,12,Adventure,,,409,africa,5650,feral child,7347,tarzan,10787,jungle,158130,animal attack,7,79,Village Roadshow Pictures,552,Dark Horse Entertainment,3,CA,Canada,1,en,English
